,year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,caveats,all_crimes
1341,2005,CA,California,36154147,190178,2503,9392.0,,63622,114661,1200531,250521,692467,257543,,2772026
1342,2005,CO,Colorado,4663295,18498,173,2026.0,,3948,12351,188449,34746,127602,26101,,411868
1343,2005,CT,Connecticut,3500701,9542,105,712.0,,3933,4792,90270,15245,64416,10609,,198912
1344,2005,DC,District of Columbia,582049,8032,195,166.0,,3700,3971,26133,3577,14836,7720,District of Columbia data include reports from the Zoological Police,68164
1345,2005,DE,Delaware,841741,5332,37,377.0,,1306,3612,26245,5811,18085,2349,,62777
1346,2005,FL,Florida,17768191,125957,883,6592.0,,30141,88341,712998,164783,472912,75303,,1671318
1347,2005,GA,Georgia,9132553,40725,564,2143.0,,14041,23977,378534,84463,249594,44477,,836375
1348,2005,HI,Hawaii,1273278,3253,24,343.0,,1001,1885,61115,9792,42188,9135,,128393
1349,2005,IA,Iowa,2965524,8697,40,847.0,,1153,6657,84370,18147,60723,5500,,185287
1350,2005,ID,Idaho,1429367,3670,35,577.0,,266,2792,38556,8066,27606,2884,,83875
1351,2005,IL,Illinois,12765427,70496,770,4313.0,,23255,42158,394670,77635,277662,39373,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",926019
1352,2005,IN,Indiana,6266019,20302,356,1856.0,,6809,11281,216778,43756,151278,21744,,472304
1353,2005,KS,Kansas,2748172,10701,101,1098.0,,1795,7707,104588,19028,76222,9338,,229480
1354,2005,KY,Kentucky,4172608,11134,190,1421.0,,3690,5833,105608,26458,70354,8796,,232063
1355,2005,LA,Louisiana,4507331,26889,450,1421.0,,5337,19681,166611,39382,112840,14389,,385579
1356,2005,MA,Massachusetts,6433367,29644,178,1751.0,,7837,19878,151727,34728,98079,18920,,360991
1357,2005,MD,Maryland,5589599,39369,552,1266.0,,14378,23173,198483,35922,128491,34070,,474438
1358,2005,ME,Maine,1318220,1483,19,326.0,,323,815,31889,6323,24218,1348,,66418
1359,2005,MI,Michigan,10100833,55936,629,5199.0,,13348,36760,312892,70527,194090,48275,,732457
1360,2005,MN,Minnesota,5126739,15243,115,2258.0,,4724,8146,158301,29716,114304,14281,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",344830
1361,2005,MO,Missouri,5797703,30477,402,1625.0,,7196,21254,227809,42822,159288,25699,,514947
1362,2005,MS,Mississippi,2908496,8131,214,1147.0,,2405,4365,95231,26866,60873,7492,,205577
1363,2005,MT,Montana,934737,2634,18,301.0,,177,2138,29407,3642,23794,1971,,63781
1364,2005,NC,North Carolina,8672459,40650,585,2302.0,,12635,25128,353855,104298,221091,28466,,786708
1365,2005,ND,North Dakota,634605,706,12,180.0,,54,460,12848,2043,9732,1073,,26928
1366,2005,NE,Nebraska,1758163,5052,44,581.0,,1040,3387,60348,9408,45359,5581,,130219
1367,2005,NH,New Hampshire,1306819,1761,19,406.0,,365,971,24031,4192,18493,1346,,51178
1368,2005,NJ,New Jersey,8703150,30919,417,1208.0,,13215,16079,203391,38980,136728,27683,,467412
1369,2005,NM,New Mexico,1925985,12448,144,1041.0,,1893,9370,79575,20939,50707,7929,,183005
1370,2005,NV,Nevada,2412301,14654,206,1016.0,,4702,8730,102424,23481,52012,26931,,233140
1371,2005,NY,New York,19315721,85839,874,3636.0,,35179,46150,405990,68034,302220,35736,,980022
1372,2005,OH,Ohio,11470685,40162,590,4671.0,,18673,16228,420705,100183,279051,41471,,917063
1373,2005,OK,Oklahoma,3543442,18044,187,1481.0,,3230,13146,143406,35692,93814,13900,,321419
1374,2005,OR,Oregon,3638871,10444,80,1266.0,,2478,6620,160199,27621,113316,19262,,340020
1375,2005,PA,Pennsylvania,12405348,52761,756,3586.0,,19214,29205,300444,56134,214916,29394,,702824
1376,2005,RI,Rhode Island,1073579,2710,34,323.0,,776,1577,29287,5319,19567,4401,,63671
1377,2005,SC,South Carolina,4246933,32590,314,1862.0,,5657,24757,185606,42741,126489,16376,,434530
1378,2005,SD,South Dakota,774883,1387,18,377.0,,145,847,13694,2505,10350,839,,29785
1379,2005,TN,Tennessee,5955745,45104,431,2194.0,,10009,32470,256093,61508,169357,25228,,600200
1380,2005,TX,Texas,22928508,121091,1407,8511.0,,35790,75383,990293,219828,677042,93423,,2214257
1381,2005,UT,Utah,2490334,5612,56,920.0,,1095,3541,95546,14971,72082,8493,,201396
1382,2005,VA,Virginia,7564327,21434,458,1763.0,,7495,11718,200404,29829,154584,15991,,441913
1383,2005,VT,Vermont,622387,782,8,153.0,,76,545,14749,3185,10894,670,,30909
1384,2005,WA,Washington,6291899,21745,205,2811.0,,5788,12941,307661,60343,198031,49287,,656001
1385,2005,WI,Wisconsin,5527644,13367,206,1135.0,,4555,7471,147556,24448,110531,12577,,320711
1386,2005,WV,West Virginia,1814083,4968,82,335.0,,816,3735,47757,11334,32603,3820,,105115
1387,2005,WY,Wyoming,508798,1172,14,122.0,,78,958,16070,2426,12905,739,,34362
1388,2006,,,299398484,1435123,17309,94472.0,,449246,874096,10019601,2194993,6626363,1198245,,22814976
1389,2006,AK,Alaska,670053,4610,36,512.0,,600,3462,23975,4155,17284,2536,,56658
1390,2006,AL,Alabama,4599030,19553,382,1646.0,,7062,10463,181249,44780,121451,15018,,399958
1391,2006,AR,Arkansas,2810872,15538,205,1325.0,,2749,11259,112025,31864,72646,7515,,253801
1392,2006,AZ,Arizona,6166318,33456,533,2449.0,,9491,20983,294389,59418,178321,56650,,653241
1393,2006,CA,California,36457549,194483,2486,9235.0,,71142,111620,1159988,247230,669103,243655,,2699707
1394,2006,CO,Colorado,4753377,18794,171,2158.0,,3824,12641,163439,32411,110372,20656,,362308
1395,2006,CT,Connecticut,3504809,10505,137,696.0,,4460,5212,90638,15583,64765,10290,,201590
1396,2006,DC,District of Columbia,581530,8772,169,185.0,,3829,4589,27064,3835,15908,7321,District of Columbia data include reports from the Zoological Police,71487
1397,2006,DE,Delaware,853476,5983,42,417.0,,1791,3733,29670,6337,20449,2884,,70889
1398,2006,FL,Florida,18089888,129602,1129,6475.0,,34147,87851,721101,170873,473774,76454,,1694931
1399,2006,GA,Georgia,9363941,44754,605,2169.0,,15511,26469,362712,85140,234445,43127,,812763
1400,2006,HI,Hawaii,1285498,3608,21,353.0,,1144,2090,54247,8724,37784,7739,,115357
1401,2006,IA,Iowa,2982085,8521,55,871.0,,1309,6286,84202,18160,60998,5044,,184575
1402,2006,ID,Idaho,1466465,3666,35,611.0,,294,2726,35135,7545,25154,2436,,76991
1403,2006,IL,Illinois,12831970,69498,780,4078.0,,23782,40858,387478,77259,272578,37641,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2006.",909874
1404,2006,IN,Indiana,6313520,20303,361,1811.0,,7175,10956,217783,45538,150655,21590,,474361
1405,2006,KS,Kansas,2764075,11960,125,1279.0,,1878,8678,104260,20086,75450,8724,,231161
1406,2006,KY,Kentucky,4206074,11361,173,1312.0,,3850,6026,109428,27867,72197,9364,,240266
1407,2006,LA,Louisiana,4287768,30923,555,1587.0,,5928,22853,174975,46703,112605,15667,,410209
1408,2006,MA,Massachusetts,6437193,32217,188,1771.0,,8080,22178,153943,35243,100725,17975,,370549
1409,2006,MD,Maryland,5615727,38111,546,1178.0,,14376,22011,195484,37459,127502,30523,,466012
1410,2006,ME,Maine,1321574,1533,23,341.0,,383,786,33658,6846,25465,1347,,70041
1411,2006,MI,Michigan,10095643,56981,721,5347.0,,14229,36684,325594,76313,199183,50098,,759803
1412,2006,MN,Minnesota,5167101,16042,126,1645.0,,5441,8830,159276,30306,115693,13277,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",348991
1413,2006,MO,Missouri,5842713,31897,369,1764.0,,7597,22167,224007,44734,153874,25399,,510044
1414,2006,MS,Mississippi,2910540,9076,231,1039.0,,3259,4547,92853,27117,57406,8330,,202819
1415,2006,MT,Montana,944632,3564,33,348.0,,233,2950,26986,3380,21659,1947,,60752
1416,2006,NC,North Carolina,8856505,42088,539,2495.0,,13468,25586,364549,107333,227114,30102,,810779
1417,2006,ND,North Dakota,635867,1255,14,241.0,,75,925,13359,2601,9672,1086,,28987
1418,2006,NE,Nebraska,1768331,5197,51,577.0,,1136,3433,59411,9535,44710,5166,,128639
1419,2006,NH,New Hampshire,1314895,1785,13,295.0,,435,1042,26060,4395,20179,1486,,55395
1420,2006,NJ,New Jersey,8724560,30550,427,1201.0,,13360,15562,198820,39384,134687,24749,,457539
1421,2006,NM,New Mexico,1954599,12797,134,1073.0,,2095,9495,76000,20906,45864,9230,,176521
1422,2006,NV,Nevada,2495529,18687,226,1092.0,,7038,10331,102338,24902,50429,27007,,240958
1423,2006,NY,New York,19306183,84016,922,3168.0,,34459,45467,398577,68617,297827,32133,,962018
1424,2006,OH,Ohio,11478006,41491,560,4770.0,,19418,16743,423334,105639,279718,37977,,924880
1425,2006,OK,Oklahoma,3579212,17905,210,1488.0,,3145,13062,129728,34437,81853,13438,,293778
1426,2006,OR,Oregon,3700758,10534,88,1219.0,,2711,6516,137858,24324,98897,14637,,295565
1427,2006,PA,Pennsylvania,12440621,55028,741,3611.0,,21095,29581,304589,57739,217142,29708,,715623
1428,2006,RI,Rhode Island,1067610,2460,27,289.0,,740,1404,27914,5453,18852,3609,,60459
1429,2006,SC,South Carolina,4321249,33322,362,1834.0,,5902,25224,184712,42952,125075,16685,,434234
1430,2006,SD,South Dakota,781919,2071,30,465.0,,158,1418,13812,3024,9954,834,,31301
1431,2006,TN,Tennessee,6038803,46043,419,2194.0,,11143,32287,249860,63024,164183,22653,,589612
1432,2006,TX,Texas,23507783,121602,1386,8429.0,,37256,74531,959846,215710,648711,95425,,2154467
1433,2006,UT,Utah,2550063,5771,51,891.0,,1242,3587,89572,14721,66480,8371,,189795
1434,2006,VA,Virginia,7642884,21683,403,1829.0,,7779,11672,190257,32166,143292,14799,,422051
1435,2006,VT,Vermont,623908,905,14,173.0,,114,604,14920,3443,10857,620,,31477
1436,2006,WA,Washington,6395798,22303,197,2748.0,,6424,12934,288456,58843,183179,46434,,618770
1437,2006,WI,Wisconsin,5556506,15899,165,1233.0,,5564,8937,156748,27038,115682,14028,,344061
1438,2006,WV,West Virginia,1818470,5113,80,404.0,,853,3776,47941,11579,32305,4057,,105704
1439,2006,WY,Wyoming,515004,1307,13,151.0,,72,1071,15381,2322,12255,804,,33225
1440,2007,,,301621157,1422970,17128,92160.0,,447324,866358,9882212,2190198,6591542,1100472,,22518204
1441,2007,AK,Alaska,683478,4520,43,545.0,,581,3351,23096,3734,16929,2433,,54687
1442,2007,AL,Alabama,4627851,20775,412,1548.0,,7398,11417,184082,45379,124465,14238,,408166
1443,2007,AR,Arkansas,2834797,15226,198,1294.0,,3105,10629,112130,32035,73096,6999,,253418
1444,2007,AZ,Arizona,6338755,32835,548,2353.0,,9764,20170,287308,59988,177076,50244,,637933
1445,2007,CA,California,36553215,191561,2262,9046.0,,70706,109547,1112510,237850,654526,220134,,2599096
1446,2007,CO,Colorado,4861515,17101,155,2075.0,,3461,11410,145808,28633,100519,16656,,323743
1447,2007,CT,Connecticut,3502309,10547,113,690.0,,4303,5441,86528,15640,60937,9951,,193460
1448,2007,DC,District of Columbia,588292,8325,181,192.0,,4265,3687,28922,3926,17390,7606,District of Columbia data include reports from the Zoological Police,74302
1449,2007,DE,Delaware,864764,6100,39,341.0,,1763,3957,29216,6420,20454,2342,,70291
1450,2007,FL,Florida,18251243,131878,1202,6149.0,,38155,86372,746249,181836,490783,73630,,1750105
1451,2007,GA,Georgia,9544750,46917,720,2198.0,,17291,26708,371248,90294,238436,42518,,834132
1452,2007,HI,Hawaii,1283388,3544,24,377.0,,1122,2021,52866,9089,37494,6283,,112443
1453,2007,IA,Iowa,2988046,8970,39,970.0,,1328,6633,79133,17176,57018,4939,,175236
1454,2007,ID,Idaho,1499402,3841,49,607.0,,243,2942,34124,7131,24727,2266,,75323
1455,2007,IL,Illinois,12852548,68528,752,4103.0,,23100,40573,377322,75524,267911,33887,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2007",887597
1456,2007,IN,Indiana,6345289,21310,350,1738.0,,7845,11377,213887,46485,147999,19403,,468656
1457,2007,KS,Kansas,2775997,12730,106,1287.0,,2022,9315,102961,20461,73900,8600,,230095
1458,2007,KY,Kentucky,4241474,12329,206,1365.0,,4068,6690,107987,27820,71489,8678,,239267
1459,2007,LA,Louisiana,4293204,31789,625,1427.0,,6316,23421,180516,46932,118291,15293,,423183
1460,2007,MA,Massachusetts,6449755,28487,187,1643.0,,7021,19636,154743,35767,103925,15051,,364817
1461,2007,MD,Maryland,5618344,36063,554,1179.0,,13258,21072,192796,37095,127308,28393,,456539
1462,2007,ME,Maine,1317207,1565,20,392.0,,349,804,32249,6745,24228,1276,,67236
1463,2007,MI,Michigan,10071822,53765,661,4592.0,,13365,35147,308550,75273,191289,41988,,720038
1464,2007,MN,Minnesota,5197621,15054,116,1873.0,,4770,8295,158257,29717,115892,12648,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",344749
1465,2007,MO,Missouri,5878415,32962,367,1785.0,,7728,23082,225113,44897,156319,23897,,514365
1466,2007,MS,Mississippi,2918785,8502,202,1033.0,,2896,4371,90887,27223,56473,7191,,197745
1467,2007,MT,Montana,957861,3638,27,363.0,,233,3015,27837,3476,22315,2046,,62587
1468,2007,NC,North Carolina,9061032,42231,584,2386.0,,13534,25727,369893,108700,233241,27952,,821862
1469,2007,ND,North Dakota,639715,1343,17,252.0,,75,999,12796,2314,9500,982,,28026
1470,2007,NE,Nebraska,1774571,5524,71,550.0,,1115,3788,55765,9035,41484,5246,,122028
1471,2007,NH,New Hampshire,1315828,1896,12,357.0,,451,1076,26394,5074,19909,1411,,56223
1472,2007,NJ,New Jersey,8685920,28544,381,1032.0,,12567,14564,192338,37234,133145,21959,,440732
1473,2007,NM,New Mexico,1969915,13311,183,1028.0,,2323,9777,75168,20823,45442,8903,,175930
1474,2007,NV,Nevada,2565382,19365,193,1096.0,,6938,11138,97118,24911,49844,22363,,231870
1475,2007,NY,New York,19297729,79962,805,2928.0,,31085,45144,383624,64914,290681,28029,,924244
1476,2007,OH,Ohio,11466917,40759,529,4661.0,,18351,17218,397681,99049,264677,33955,,872219
1477,2007,OK,Oklahoma,3617316,18234,224,1565.0,,3392,13053,128714,34367,80747,13600,,292331
1478,2007,OR,Oregon,3747455,11015,76,1276.0,,2864,6799,132773,22979,95157,14637,,286300
1479,2007,PA,Pennsylvania,12432792,51806,725,3443.0,,19440,28198,293850,56091,211248,26511,,687869
1480,2007,RI,Rhode Island,1057832,2424,19,258.0,,760,1387,27576,5206,19175,3195,,59742
1481,2007,SC,South Carolina,4407709,34630,364,1773.0,,6354,26139,189304,45398,126802,17104,,446095
1482,2007,SD,South Dakota,796214,1926,31,433.0,,118,1344,13829,2647,10398,784,,31077
1483,2007,TN,Tennessee,6156719,46482,405,2201.0,,11033,32843,252342,61817,168807,21718,,595447
1484,2007,TX,Texas,23904380,122014,1419,8460.0,,38778,73357,985421,228320,663101,94000,,2206410
1485,2007,UT,Utah,2645330,6347,59,935.0,,1425,3928,93082,15594,68573,8915,,197923
1486,2007,VA,Virginia,7712091,21035,415,1793.0,,7696,11131,191763,32028,145634,14101,,423803
1487,2007,VT,Vermont,621254,802,13,128.0,,79,582,14702,3200,10853,649,,30880
1488,2007,WA,Washington,6468424,21768,174,2653.0,,6079,12862,261776,52874,170782,38120,,564435
1489,2007,WI,Wisconsin,5601640,16330,185,1227.0,,5480,9438,159305,27890,117957,13458,,350043
1490,2007,WV,West Virginia,1812035,5016,65,388.0,,847,3716,45620,10822,31321,3477,,100884
1491,2007,WY,Wyoming,522830,1344,21,172.0,,84,1067,15053,2365,11875,813,,32622
1492,2008,,,304059724,1394461,16465,90750.0,,443563,843683,9774152,2228887,6586206,959059,,22246476
1493,2008,AK,Alaska,686293,4475,27,447.0,,645,3356,20090,3237,15225,1628,,48683
1494,2008,AL,Alabama,4661900,21110,351,1618.0,,7346,11795,190416,50411,126539,13466,,421434
1495,2008,AR,Arkansas,2855390,14649,165,1463.0,,2777,10244,110360,33912,69905,6543,,248555
1496,2008,AZ,Arizona,6500180,31567,462,2200.0,,9809,19096,266653,58606,169460,38587,,594240
1497,2008,CA,California,36756666,185329,2142,8903.0,,69388,104896,1080996,237811,650656,192529,,2523747
1498,2008,CO,Colorado,4939456,17480,165,2151.0,,3404,11760,139340,28054,97937,13349,,311489
1499,2008,CT,Connecticut,3501252,10737,132,680.0,,4043,5882,87210,15107,63212,8891,,195214
1500,2008,DC,District of Columbia,591833,8509,186,186.0,,4430,3707,30211,3788,19958,6465,District of Columbia data include reports from the Zoological Police,77254
1501,2008,DE,Delaware,873092,6187,57,371.0,,1847,3912,31385,6783,22045,2557,,74773
1502,2008,FL,Florida,18328340,126256,1168,5972.0,,36268,82848,758889,188472,506902,63515,,1764318
1503,2008,GA,Georgia,9685744,47353,640,2334.0,,17808,26571,387917,100564,247709,39644,,868206
1504,2008,HI,Hawaii,1288198,3510,26,363.0,,1085,2036,45944,9404,31424,5116,,98545
1505,2008,IA,Iowa,3002555,8651,77,937.0,,1249,6388,73273,16598,52299,4376,,162911
1506,2008,ID,Idaho,1523816,3680,23,579.0,,239,2839,31940,6748,23532,1660,,70661
1507,2008,IL,Illinois,12901563,67780,790,4118.0,,24054,38818,378355,78968,266815,32572,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2008",888152
1508,2008,IN,Indiana,6376792,21525,322,1711.0,,7580,11912,213639,48805,147334,17500,,468617
1509,2008,KS,Kansas,2802134,11554,113,1226.0,,1681,8534,94882,19651,67826,7405,,211646
1510,2008,KY,Kentucky,4269245,12690,201,1457.0,,4080,6952,114492,29556,77279,7657,,252907
1511,2008,LA,Louisiana,4410796,29613,544,1250.0,,6241,21578,171179,45524,112091,13564,,400334
1512,2008,MA,Massachusetts,6497967,30137,166,1751.0,,7077,21143,155919,36251,106913,12755,,370361
1513,2008,MD,Maryland,5633597,35393,493,1127.0,,13203,20570,198165,38849,133983,25333,,465989
