year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,caveats,all_crimes
2010,OK,Oklahoma,3760184,18100,195,1469.0,,3345,13091,129464.0,37848.0,81303,10313,,198698.0
2010,OR,Oregon,3838332,9648,96,1239.0,,2421,5892,116657.0,20035.0,87494,9128,,152328.0
2010,PA,Pennsylvania,12717722,46612,653,3472.0,,16375,26112,276366.0,55206.0,204440,16720,,404949.0
2010,RI,Rhode Island,1052528,2709,29,298.0,,782,1600,26959.0,6124.0,18432,2403,,37421.0
2010,SC,South Carolina,4637106,27923,265,1551.0,,5017,21090,181098.0,46261.0,121544,13293,,276637.0
2010,SD,South Dakota,816598,2196,23,385.0,,154,1634,15188.0,3192.0,11196,800,,22233.0
2010,TN,Tennessee,6357436,38909,359,2173.0,,8361,28016,232855.0,64293.0,153729,14833,,364432.0
2010,TX,Texas,25253466,113231,1249,7622.0,,32843,71517,951246.0,228597.0,654626,68023,,1365840.0
2010,UT,Utah,2775479,5925,53,983.0,,1269,3620,88316.0,15095.0,67242,5979,,113009.0
2010,VA,Virginia,8023953,17184,376,1580.0,,5678,9550,187403.0,30804.0,145990,10609,,245317.0
2010,VT,Vermont,625909,820,7,141.0,,76,596,14160.0,3348.0,10373,439,,18931.0
2010,WA,Washington,6742950,21138,154,2579.0,,5929,12476,249426.0,55192.0,168490,25744,,338386.0
2010,WI,Wisconsin,5691659,14167,155,1191.0,,4516,8305,142781.0,26636.0,107993,8152,,192044.0
2010,WV,West Virginia,1854368,5586,58,362.0,,776,4390,41301.0,10778.0,28104,2419,,62113.0
2010,WY,Wyoming,564554,1117,8,162.0,,77,870,13869.0,2151.0,11126,592,,18015.0
2011,,,311587816,1206031,14661,84175.0,,354772,752423,9052743.0,2185140.0,6151095,716508,,13210998.0
2011,AK,Alaska,723860,4416,30,436.0,,576,3374,19094.0,2852.0,14854,1388,,29766.0
2011,AL,Alabama,4803689,20166,299,1370.0,,4906,13591,173192.0,51119.0,111411,10662,"because of changes in the state's reporting practices, figures are not comparable to previous years' data.  ",258367.0
2011,AR,Arkansas,2938582,14173,160,1230.0,,2357,10426,110430.0,34016.0,70645,5769,,169205.0
2011,AZ,Arizona,6467315,26789,397,2499.0,,7145,16748,229896.0,54695.0,155400,19801,,328525.0
2011,CA,California,37683933,154943,1792,7665.0,,54291,91195,973822.0,230075.0,596905,146842,,1451827.0
2011,CO,Colorado,5116302,16085,155,2285.0,,3299,10346,132781.0,25725.0,96054,11002,,185092.0
2011,CT,Connecticut,3586717,9889,129,689.0,,3689,5382,77205.0,15468.0,55067,6670,,108073.0
2011,DC,District of Columbia,619020,7433,108,173.0,,4094,3058,29654.0,3850.0,21347,4457,,44103.0
2011,DE,Delaware,908137,5144,48,307.0,,1558,3231,31163.0,7617.0,22001,1545,,47203.0
2011,FL,Florida,19082262,98198,984,5273.0,,25622,66319,671200.0,170171.0,461408,39621,,1006872.0
2011,GA,Georgia,9812460,36762,549,2066.0,,12266,21881,357235.0,96014.0,231543,29678,,512441.0
2011,HI,Hawaii,1378129,3465,20,353.0,,994,2098,43874.0,8165.0,31240,4469,,57622.0
2011,IA,Iowa,3064097,7883,44,866.0,,824,6149,72043.0,17573.0,50472,3998,,103692.0
2011,ID,Idaho,1583744,3202,35,444.0,,188,2535,32875.0,6915.0,24629,1331,,45562.0
2011,IL,Illinois,12859752,54523,781,3030.0,,20217,30495,344468.0,77719.0,237362,29387,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2011",507986.0
2011,IN,Indiana,6516353,21619,306,1758.0,,6977,12578,206016.0,50571.0,140630,14815,,291090.0
2011,KS,Kansas,2870386,10209,111,1122.0,,1448,7528,88655.0,18712.0,63259,6684,,125215.0
2011,KY,Kentucky,4366814,10465,151,1499.0,,3705,5110,119037.0,32750.0,79586,6701,,167513.0
2011,LA,Louisiana,4574766,25373,506,1262.0,,5235,18370,168529.0,46242.0,113174,9113,,259020.0
2011,MA,Massachusetts,6607003,28232,184,1654.0,,6768,19626,148829.0,36403.0,101644,10782,,233274.0
2011,MD,Maryland,5839572,28817,399,1200.0,,10342,16876,166846.0,35823.0,114951,16072,,248761.0
2011,ME,Maine,1328544,1638,26,394.0,,370,848,33829.0,7865.0,24886,1078,,44206.0
2011,MI,Michigan,9876801,43731,617,4344.0,,10263,28507,251329.0,69755.0,156666,24908,,393939.0
2011,MN,Minnesota,5347299,12323,75,2113.0,,3385,6750,136183.0,25681.0,102354,8148,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",181012.0
2011,MO,Missouri,6008984,26888,366,1469.0,,6275,18778,199085.0,44875.0,138879,15331,,289992.0
2011,MS,Mississippi,2977457,8009,232,863.0,,2496,4418,89809.0,30722.0,54179,4908,,133190.0
2011,MT,Montana,997667,2755,29,366.0,,171,2189,23885.0,3347.0,19089,1449,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data.",32205.0
2011,NC,North Carolina,9651103,33421,498,1959.0,,9448,21516,337806.0,105534.0,215453,16819,,498775.0
2011,ND,North Dakota,684740,1699,24,266.0,,91,1318,13334.0,2458.0,9891,985,,18833.0
2011,NE,Nebraska,1842234,4672,68,699.0,,993,2912,50894.0,8725.0,38060,4109,,67271.0
2011,NH,New Hampshire,1317807,2864,16,581.0,,509,1758,32756.0,6244.0,25398,1114,,43638.0
2011,NJ,New Jersey,8834773,27203,380,1006.0,,12209,13608,189719.0,43238.0,129066,17415,,274148.0
2011,NM,New Mexico,2078674,11904,158,856.0,,1720,9170,73549.0,21419.0,46730,5400,,116200.0
2011,NV,Nevada,2720028,15452,139,913.0,,4308,10092,70075.0,20342.0,40156,9577,,116100.0
2011,NY,New York,19501616,77463,769,2751.0,,28405,45538,371837.0,65227.0,287361,19249,,560834.0
2011,OH,Ohio,11541007,35218,500,3679.0,,15991,15048,380572.0,112901.0,246744,20927,,544239.0
2011,OK,Oklahoma,3784163,17311,212,1410.0,,3288,12401,127618.0,36462.0,80064,11092,,194004.0
2011,OR,Oregon,3868229,9643,84,1239.0,,2237,6083,121869.0,20704.0,92059,9106,,158383.0
2011,PA,Pennsylvania,12743948,46189,639,3339.0,,16165,26046,283442.0,57966.0,208604,16872,,414282.0
2011,RI,Rhode Island,1050646,2586,20,319.0,,744,1503,27976.0,6836.0,18765,2375,,38921.0
2011,SC,South Carolina,4673348,27894,320,1678.0,,4631,21265,183243.0,47351.0,122255,13637,,280073.0
2011,SD,South Dakota,823593,2105,20,503.0,,167,1415,15299.0,2927.0,11423,949,,21766.0
2011,TN,Tennessee,6399787,38895,380,2095.0,,8082,28338,230900.0,62830.0,153928,14142,,361343.0
2011,TX,Texas,25631778,104734,1130,7486.0,,28620,67498,892810.0,215755.0,613131,63924,,1281927.0
2011,UT,Utah,2814347,5547,50,901.0,,1079,3517,84084.0,13170.0,64727,6187,,106368.0
2011,VA,Virginia,8104384,16014,304,1591.0,,5425,8694,182902.0,30656.0,142476,9770,,238570.0
2011,VT,Vermont,626592,925,11,146.0,,99,669,15086.0,3838.0,10720,528,,20529.0
2011,WA,Washington,6823267,20152,163,2320.0,,5627,12042,244209.0,56561.0,162828,24820,,333127.0
2011,WI,Wisconsin,5709843,14268,138,1190.0,,4600,8340,139912.0,27167.0,104472,8273,,189825.0
2011,WV,West Virginia,1854908,5497,87,372.0,,802,4236,39009.0,10245.0,26656,2108,,59074.0
2011,WY,Wyoming,567356,1245,18,146.0,,71,1010,12878.0,1864.0,10493,521,,17015.0
2012,,,313873685,1217057,14856,85141.0,,355051,762009,9001992.0,2109932.0,6168874,723186,,13105846.0
2012,AK,Alaska,730307,4412,30,583.0,,630,3169,20037.0,2950.0,15565,1522,,30598.0
2012,AL,Alabama,4817528,21693,342,1296.0,,5020,15035,168878.0,47481.0,111523,9874,,253429.0
2012,AR,Arkansas,2949828,13851,174,1233.0,,2310,10134,109389.0,32673.0,70982,5734,,166221.0
2012,AZ,Arizona,6551149,28077,358,2282.0,,7383,18054,231701.0,52911.0,159808,18982,,331101.0
2012,CA,California,37999878,160944,1884,7837.0,,56521,94702,1049465.0,245767.0,635090,168608,,1552762.0
2012,CO,Colorado,5189458,15951,152,2122.0,,3392,10285,139355.0,26163.0,101091,12101,,191906.0
2012,CT,Connecticut,3591765,10183,117,933.0,,3709,5424,77169.0,14787.0,55904,6478,,107680.0
2012,DC,District of Columbia,633427,7866,88,236.0,,4037,3505,30757.0,3519.0,23575,3663,2012 data includes offenses reported by the Zoological Police and the Metro Transit Police.,45735.0
2012,DE,Delaware,917053,5048,56,249.0,,1498,3245,30707.0,7389.0,21880,1438,,46445.0
2012,FL,Florida,19320749,94087,1009,5260.0,,23889,63929,632988.0,153563.0,442095,37330,,945576.0
2012,GA,Georgia,9915646,37675,583,2143.0,,12502,22447,339473.0,86992.0,223875,28606,,487170.0
2012,HI,Hawaii,1390090,3378,21,279.0,,1125,1953,43419.0,7653.0,31901,3865,,56424.0
2012,IA,Iowa,3075039,8167,49,901.0,,962,6255,70357.0,17201.0,49116,4040,,102029.0
2012,ID,Idaho,1595590,3348,30,495.0,,243,2580,31825.0,7240.0,23203,1382,,45023.0
2012,IL,Illinois,12868192,53556,770,3581.0,,19480,29725,332706.0,71100.0,235314,26292,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2012",487857.0
2012,IN,Indiana,6537782,22544,307,1661.0,,6601,13975,197994.0,47689.0,136668,13637,,282509.0
2012,KS,Kansas,2885398,10292,85,1105.0,,1493,7609,91066.0,18874.0,65413,6779,,127926.0
2012,KY,Kentucky,4379730,9852,201,1312.0,,3547,4792,112800.0,29877.0,76199,6724,,157522.0
2012,LA,Louisiana,4602134,22839,489,1155.0,,5458,15737,162673.0,42037.0,112764,7872,,243775.0
2012,MA,Massachusetts,6645303,27047,121,1650.0,,6555,18721,143325.0,34635.0,99453,9237,,223849.0
2012,MD,Maryland,5884868,28086,373,1237.0,,10173,16303,162309.0,33803.0,113550,14956,,240874.0
2012,ME,Maine,1328501,1626,26,372.0,,420,808,33398.0,7476.0,24931,991,,43334.0
2012,MI,Michigan,9882519,44962,701,4635.0,,10423,29203,249249.0,65560.0,158609,25080,,389675.0
2012,MN,Minnesota,5379646,12419,99,1638.0,,3475,7207,138152.0,25378.0,104316,8458,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",183255.0
2012,MO,Missouri,6024522,27189,390,1527.0,,5782,19490,199813.0,42510.0,140971,16332,,289392.0
2012,MS,Mississippi,2986450,7769,213,819.0,,2277,4460,83933.0,28084.0,51520,4329,,124459.0
2012,MT,Montana,1005494,2803,29,392.0,,202,2180,26102.0,3920.0,20484,1698,,35034.0
2012,NC,North Carolina,9748364,34464,479,1984.0,,9392,22609,328594.0,99323.0,213151,16120,,485469.0
2012,ND,North Dakota,701345,1723,25,279.0,,127,1292,14297.0,2429.0,10687,1181,,19766.0
2012,NE,Nebraska,1855350,4802,52,710.0,,1128,2912,51203.0,8745.0,38301,4157,,67714.0
2012,NH,New Hampshire,1321617,2841,15,486.0,,471,1869,32074.0,5988.0,25024,1062,,42787.0
2012,NJ,New Jersey,8867749,25727,388,1035.0,,11385,12919,181481.0,42338.0,122662,16481,,262853.0
2012,NM,New Mexico,2083540,11660,116,957.0,,1847,8740,75094.0,21384.0,48247,5463,,116994.0
2012,NV,Nevada,2754354,16763,124,931.0,,4918,10790,77510.0,22120.0,45372,10018,,127307.0
2012,NY,New York,19576125,79535,683,2837.0,,28633,47382,375268.0,64389.0,293562,17317,"2012 -because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data.",567257.0
2012,OH,Ohio,11553031,34827,478,3813.0,,15396,15140,370435.0,105312.0,245372,19751,,526192.0
2012,OK,Oklahoma,3815780,18102,220,1622.0,,3248,13012,130969.0,36094.0,83131,11744,,198397.0
2012,OR,Oregon,3899801,9638,91,1159.0,,2419,5969,126417.0,22051.0,94114,10252,,164166.0
2012,PA,Pennsylvania,12764475,45384,707,3371.0,,15735,25571,276562.0,57040.0,204409,15113,,405264.0
2012,RI,Rhode Island,1050304,2657,26,292.0,,715,1614,27039.0,5929.0,18478,2632,,37265.0
2012,SC,South Carolina,4723417,26474,332,1712.0,,4511,19919,181049.0,45222.0,122340,13487,,272996.0
2012,SD,South Dakota,834047,2701,23,600.0,,157,1921,17326.0,3280.0,12973,1073,,25251.0
2012,TN,Tennessee,6454914,41213,400,2047.0,,8151,30615,217925.0,56231.0,148731,12963,,346384.0
2012,TX,Texas,26060796,106475,1148,7715.0,,30385,67227,876459.0,205002.0,606425,65032,,1256311.0
2012,UT,Utah,2854871,5939,52,975.0,,1105,3807,86284.0,13095.0,67157,6032,,109177.0
2012,VA,Virginia,8186628,15676,322,1505.0,,4718,9131,178434.0,29651.0,139654,9129,,233214.0
2012,VT,Vermont,625953,891,8,131.0,,114,638,15653.0,4179.0,11014,460,,21369.0
2012,WA,Washington,6895318,20553,217,2250.0,,5801,12285,254377.0,61376.0,166338,26663,,348808.0
2012,WI,Wisconsin,5724554,16254,169,1228.0,,4692,10165,140780.0,27931.0,104619,8230,,195299.0
2012,WV,West Virginia,1856680,5943,70,415.0,,835,4623,44500.0,11466.0,30800,2234,,66602.0
2012,WY,Wyoming,576626,1161,14,154.0,,61,932,13222.0,2125.0,10513,584,,17454.0
2013,,,316497531,1168298,14319,82109.0,113695.0,345093,726777,8651892.0,1932139.0,6019465,700288,,12493425.0
2013,AK,Alaska,737259,4709,34,657.0,925.0,623,3127,21211.0,2917.0,16599,1695,,31998.0
2013,AL,Alabama,4833996,20834,346,1449.0,2055.0,4645,13788,161835.0,42410.0,108862,10563,,239213.0
2013,AR,Arkansas,2958765,13705,158,1135.0,1490.0,2261,9796,106477.0,30369.0,70430,5678,,160505.0
2013,AZ,Arizona,6634997,27576,355,2344.0,3174.0,6656,17391,223294.0,48292.0,158036,16966,,316908.0
2013,CA,California,38431393,154739,1746,7464.0,10324.0,53640,89029,1018907.0,232058.0,621557,165292,,1496479.0
2013,CO,Colorado,5272086,16099,174,2198.0,2963.0,3136,9826,139974.0,25075.0,102375,12524,,191148.0
2013,CT,Connecticut,3599341,9439,91,647.0,891.0,3551,4906,71274.0,12934.0,52099,6241,,98644.0
2013,DC,District of Columbia,649111,8415,103,297.0,395.0,4082,3835,31097.0,3316.0,24547,3234,,46766.0
2013,DE,Delaware,925240,4633,41,278.0,399.0,1233,2960,29001.0,6299.0,21347,1355,,42934.0
2013,FL,Florida,19600311,91993,972,4765.0,6767.0,23200,61054,607170.0,138915.0,433344,34911,,900104.0
2013,GA,Georgia,9994759,37519,563,2022.0,2891.0,12704,21361,339808.0,83459.0,229190,27159,,482710.0
2013,HI,Hawaii,1408987,3585,32,366.0,508.0,934,2111,45266.0,7777.0,32928,4561,,58771.0
2013,IA,Iowa,3092341,8443,41,873.0,1133.0,937,6332,67976.0,15918.0,47803,4255,,98710.0
2013,ID,Idaho,1612843,3471,29,516.0,674.0,220,2548,30230.0,6693.0,21999,1538,,42971.0
2013,IL,Illinois,12890552,51956,722,3895.0,5340.0,17733,28161,296048.0,59093.0,216059,20896,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2013",435980.0
2013,IN,Indiana,6570713,23627,357,1623.0,2241.0,7114,13915,187472.0,42754.0,130534,14184,,268125.0
2013,KS,Kansas,2895801,9928,117,1003.0,1295.0,1339,7177,85704.0,17476.0,61557,6671,,120402.0
2013,KY,Kentucky,4399583,9280,172,951.0,1646.0,3247,4215,104448.0,26331.0,72048,6069,,144446.0
2013,LA,Louisiana,4629284,24127,494,1248.0,1763.0,5539,16331,165679.0,41214.0,115300,9165,,247845.0
2013,MA,Massachusetts,6708874,27264,138,1722.0,2303.0,6705,18118,137274.0,30716.0,97437,9121,,213510.0
2013,MD,Maryland,5938737,28235,384,1179.0,1679.0,10048,16124,157918.0,31950.0,112551,13417,,234611.0
2013,ME,Maine,1328702,1761,24,366.0,495.0,335,907,30454.0,6480.0,23063,911,,39626.0
2013,MI,Michigan,9898193,44757,625,4506.0,6785.0,10093,27254,230135.0,56256.0,149794,24085,,359027.0
2013,MN,Minnesota,5422060,12710,114,1453.0,2014.0,3674,6908,131193.0,22713.0,100514,7966,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",173638.0
2013,MO,Missouri,6044917,26216,369,1679.0,2305.0,5486,18056,189655.0,38797.0,134514,16344,,273093.0
2013,MS,Mississippi,2992206,8303,217,726.0,1024.0,2413,4649,81548.0,24969.0,52192,4387,,119686.0
2013,MT,Montana,1014864,2924,23,382.0,467.0,217,2217,26195.0,4122.0,20192,1881,,35481.0
2013,NC,North Carolina,9848917,33587,463,1790.0,2524.0,9275,21325,305631.0,90182.0,201043,14406,,451188.0
2013,ND,North Dakota,723857,1979,16,288.0,355.0,161,1447,15356.0,2979.0,10942,1435,,21777.0
2013,NE,Nebraska,1868969,4949,56,621.0,847.0,1035,3011,49197.0,8945.0,35791,4461,,66158.0
2013,NH,New Hampshire,1322616,2952,21,522.0,778.0,645,1708,30409.0,5283.0,24188,938,,40373.0
2013,NJ,New Jersey,8911502,25748,404,861.0,1189.0,12084,12071,167634.0,35883.0,118005,13746,,241740.0
2013,NM,New Mexico,2086895,12990,123,1135.0,1565.0,1832,9470,78958.0,21828.0,51146,5984,,123369.0
2013,NV,Nevada,2791494,16888,163,1090.0,1482.0,5183,10060,79177.0,23047.0,46132,9998,,129335.0
2013,NY,New York,19695680,77563,644,2575.0,3548.0,27241,46130,358603.0,56444.0,286676,15483,,539384.0
2013,OH,Ohio,11572005,33722,478,3594.0,4391.0,14483,14370,338414.0,91090.0,227799,19525,,478074.0
2013,OK,Oklahoma,3853118,17187,198,1715.0,2314.0,3023,11652,126418.0,33512.0,81624,11282,,188967.0
2013,OR,Oregon,3928068,9536,82,1000.0,1464.0,2394,5596,125083.0,20808.0,94363,9912,,161105.0
2013,PA,Pennsylvania,12781296,42825,611,2728.0,3795.0,14739,23680,315811.2,52000.0,197410,13766,,434927.2
2013,RI,Rhode Island,1053354,2710,31,333.0,449.0,683,1547,25741.0,5621.0,17881,2239,,35650.0
2013,SC,South Carolina,4771929,24263,305,1739.0,2233.0,3965,17760,173261.0,40930.0,119730,12601,,256519.0
2013,SD,South Dakota,845510,2733,18,454.0,507.0,156,2052,16274.0,3383.0,11955,936,,24460.0
2013,TN,Tennessee,6497269,38063,335,1904.0,2500.0,7333,27895,207683.0,51334.0,144443,11906,,325310.0
2013,TX,Texas,26505637,108757,1140,7610.0,10456.0,31810,65351,862289.0,191062.0,605440,65787,,1228599.0
2013,UT,Utah,2902787,6644,51,926.0,1522.0,1247,3824,88334.0,13727.0,67115,7492,,112580.0
2013,VA,Virginia,8270345,16355,320,1476.0,2350.0,4574,9111,171558.0,26717.0,136215,8626,,224061.0
2013,VT,Vermont,626855,775,10,113.0,136.0,75,554,13882.0,3352.0,10193,337,,18573.0
2013,WA,Washington,6973742,20223,167,2072.0,2604.0,5829,11623,259139.0,58487.0,172227,28425,,349639.0
2013,WI,Wisconsin,5742953,16118,163,1308.0,1836.0,4834,9285,125694.0,24358.0,93946,7390,,175618.0
2013,WV,West Virginia,1853595,5657,62,367.0,700.0,653,4242,39929.0,9908.0,28055,1966,,59798.0
2013,WY,Wyoming,583223,1212,17,144.0,204.0,74,917,12809.0,1956.0,10275,578,,16911.0
2014,,,318907401,1153022,14164,84864.0,118027.0,322905,731089,8209010.0,1713153.0,5809054,686803,,11820438.0
2014,AK,Alaska,737046,4684,41,553.0,771.0,629,3243,20334.0,3150.0,15445,1739,,31452.0
2014,AL,Alabama,4846411,20727,276,1425.0,2005.0,4702,13744,154087.0,39723.0,104223,10141,,228557.0
2014,AR,Arkansas,2966835,14248,175,1291.0,1816.0,2037,10220,99452.0,24816.0,69001,5635,,148911.0
2014,AZ,Arizona,6728783,26422,311,2356.0,3272.0,6225,16614,213406.0,43412.0,152683,17311,,300165.0
2014,CA,California,38792291,153763,1700,8389.0,11578.0,48681,91804,947193.0,202669.0,592673,151851,,1397129.0
2014,CO,Colorado,5355588,16487,150,2236.0,3089.0,3037,10211,135789.0,23502.0,99688,12599,,186139.0
2014,CT,Connecticut,3594762,8575,89,579.0,794.0,3172,4520,69326.0,12017.0,51195,6114,,94527.0
2014,DC,District of Columbia,659836,8199,105,349.0,472.0,3497,4125,34147.0,3466.0,26898,3783,,50042.0
2014,DE,Delaware,935968,4568,50,274.0,390.0,1271,2857,27915.0,5765.0,20885,1265,,41155.0
2014,FL,Florida,19905569,91345,982,5038.0,7132.0,21621,61610,583774.0,121379.0,426197,36198,,859090.0
2014,GA,Georgia,10097132,38955,607,2209.0,3147.0,12786,22415,339146.0,78029.0,233359,27758,,479152.0
2014,HI,Hawaii,1420257,3362,20,388.0,548.0,952,1842,46022.0,7470.0,33003,5549,,58716.0
2014,IA,Iowa,3109481,8484,60,829.0,1150.0,1047,6227,65100.0,14363.0,46594,4143,,94234.0
2014,ID,Idaho,1634806,3439,32,463.0,645.0,203,2559,30440.0,6466.0,22297,1677,,42936.0
2014,IL,Illinois,12882189,47775,690,3182.0,4329.0,15271,27485,269647.0,50759.0,201003,17885,,396356.0
2014,IN,Indiana,6597880,24105,333,1608.0,2197.0,6894,14681,174909.0,36909.0,124144,13856,,250937.0
2014,KS,Kansas,2902507,10235,92,1066.0,1483.0,1361,7299,80029.0,15921.0,57169,6939,,113576.0
2014,KY,Kentucky,4412617,9495,164,1098.0,1556.0,3343,4432,99909.0,23426.0,70108,6375,,137426.0
2014,LA,Louisiana,4648990,23983,476,981.0,1382.0,5725,16400,161192.0,38541.0,113251,9400,,240592.0
2014,MA,Massachusetts,6755124,26689,133,1625.0,2202.0,6077,18277,125481.0,24951.0,92226,8304,,195531.0
2014,MD,Maryland,5975346,26767,362,1144.0,1632.0,9565,15208,150390.0,28134.0,109140,13116,,220861.0
2014,ME,Maine,1330256,1698,21,346.0,484.0,304,889,26427.0,5035.0,20591,801,,34070.0
2014,MI,Michigan,9916306,42555,544,4500.0,6364.0,8037,27610,202692.0,44328.0,137142,21222,,317729.0
2014,MN,Minnesota,5457125,12505,88,1448.0,2001.0,3687,6729,125377.0,20773.0,96237,8367,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",165472.0
2014,MO,Missouri,6063827,26882,404,1728.0,2403.0,5592,18483,176436.0,35293.0,124769,16374,,257498.0
2014,MS,Mississippi,2993443,8331,259,768.0,1082.0,2405,4585,86887.0,23898.0,58515,4474,,123960.0
2014,MT,Montana,1023252,3361,38,396.0,558.0,202,2563,25525.0,3639.0,19826,2060,,35126.0
2014,NC,North Carolina,9940387,32718,498,1738.0,2432.0,8411,21377,285498.0,79266.0,192609,13623,,419357.0
2014,ND,North Dakota,740040,2001,23,275.0,382.0,175,1421,15857.0,2751.0,11559,1547,,22053.0
2014,NE,Nebraska,1882980,5201,53,645.0,878.0,1044,3226,47526.0,7936.0,35063,4527,,63942.0
2014,NH,New Hampshire,1327996,2625,16,438.0,596.0,544,1469,26098.0,4191.0,21051,856,,34399.0
2014,NJ,New Jersey,8938844,23319,352,953.0,1280.0,10499,11188,154945.0,31707.0,111534,11704,,221511.0
2014,NM,New Mexico,2085567,12465,101,1070.0,1481.0,2086,8797,73877.0,18505.0,49082,6290,,113745.0
2014,NV,Nevada,2838281,18043,170,987.0,1357.0,5954,10562,74574.0,21924.0,42466,10184,,125273.0
2014,NY,New York,19748858,75972,616,4316.0,6025.0,24036,45295,339113.0,50738.0,272624,15751,,511734.0
2014,OH,Ohio,11596998,33130,464,3825.0,5228.0,12780,14658,322517.0,79466.0,224942,18109,,450235.0
2014,OK,Oklahoma,3879610,16052,180,1361.0,1862.0,3073,10937,117445.0,29963.0,76719,10763,,174577.0
2014,OR,Oregon,3971202,10294,84,1165.0,1620.0,2270,6320,123142.0,18690.0,94177,10275,,158530.0
2014,PA,Pennsylvania,12793767,40298,610,2785.0,3839.0,13545,22304,321076.60000000003,45718.0,188211,13053,,430006.60000000003
2014,RI,Rhode Island,1054907,2320,26,264.0,366.0,530,1398,22982.0,4830.0,16317,1835,,31556.0
2014,SC,South Carolina,4829160,24038,322,1522.0,2185.0,4018,17513,168281.0,37163.0,118173,12945,,247317.0
2014,SD,South Dakota,853304,2801,23,336.0,478.0,199,2101,16036.0,2817.0,12209,1010,,23778.0
2014,TN,Tennessee,6547779,39989,369,1870.0,2595.0,7268,29757,200911.0,46798.0,141464,12649,,317824.0
2014,TX,Texas,26979078,109711,1192,8400.0,11636.0,31021,65862,813515.0,168085.0,577018,68412,,1158365.0
2014,UT,Utah,2944498,6464,66,1114.0,1547.0,1313,3538,85473.0,11656.0,66487,7330,,107197.0
2014,VA,Virginia,8328098,16522,350,1687.0,2416.0,4294,9462,161934.0,23210.0,131001,7723,,211478.0
2014,VT,Vermont,626767,643,10,85.0,117.0,72,444,9721.0,2092.0,7375,254,,12910.0
2014,WA,Washington,7063166,20185,178,1999.0,2780.0,5641,11586,261257.0,55381.0,175317,30559,,348587.0
2014,WI,Wisconsin,5759432,16763,159,1216.0,1677.0,5101,9826,120535.0,21375.0,89255,9905,,168658.0
2014,WV,West Virginia,1848751,5850,84,417.0,594.0,655,4517,38282.0,9368.0,26954,1960,,58101.0
2014,WY,Wyoming,584304,1142,16,127.0,174.0,53,899,11477.0,1689.0,9185,603,,15223.0
2015,,,320896618,1199310,15883,91261.0,126134.0,328109,764057,8024115.0,1587564.0,5723488,713063,,11590929.0
2015,AK,Alaska,737709,5391,59,648.0,900.0,761,3671,20806.0,3511.0,15249,2046,,33438.0
2015,AL,Alabama,4853875,22957,348,1449.0,2037.0,4612,15960,144785.0,35265.0,99182,10338,,219315.0
2015,AR,Arkansas,2977853,15769,189,1425.0,2008.0,2117,11455,97391.0,22851.0,68720,5820,,147655.0
2015,AZ,Arizona,6817565,27968,306,2268.0,3109.0,6360,18193,207184.0,38010.0,152388,16786,,291661.0
2015,CA,California,38993940,166883,1861,9341.0,12811.0,52862,99349,1024914.0,197404.0,656517,170993,,1490411.0
2015,CO,Colorado,5448819,17348,173,2422.0,3328.0,3315,10532,144044.0,23490.0,104532,16022,,195587.0
2015,CT,Connecticut,3584730,7938,116,585.0,798.0,2925,4099,65610.0,10286.0,48898,6426,,88049.0
2015,DC,District of Columbia,670377,8538,162,365.0,494.0,3746,4136,31444.0,2971.0,25208,3265,,47251.0
